year,state-name,sector-name,fuel-name,value
1982,Indiana,Electric Power carbon dioxide emissions,Natural Gas,0.143737
1982,Indiana,Industrial carbon dioxide emissions,Coal,30.295411
1982,Indiana,Industrial carbon dioxide emissions,Petroleum,8.726653
1982,Indiana,Industrial carbon dioxide emissions,Natural Gas,11.559806
1982,Iowa,Residential carbon dioxide emissions,Coal,0.060307
1982,Iowa,Residential carbon dioxide emissions,Petroleum,1.996739
1982,Iowa,Residential carbon dioxide emissions,Natural Gas,4.531036
1982,Iowa,Commercial carbon dioxide emissions,Coal,0.29462
1982,Iowa,Commercial carbon dioxide emissions,Petroleum,0.556606
1982,Iowa,Commercial carbon dioxide emissions,Natural Gas,2.753965
1982,Iowa,Transportation carbon dioxide emissions,Petroleum,15.325219
1982,Iowa,Transportation carbon dioxide emissions,Natural Gas,0.473469
1982,Iowa,Electric Power carbon dioxide emissions,Coal,19.876023
1982,Iowa,Electric Power carbon dioxide emissions,Petroleum,0.069105
1982,Iowa,Electric Power carbon dioxide emissions,Natural Gas,0.135148
1982,Iowa,Industrial carbon dioxide emissions,Coal,2.953326
1982,Iowa,Industrial carbon dioxide emissions,Petroleum,3.802501
1982,Iowa,Industrial carbon dioxide emissions,Natural Gas,4.567163
1982,Kansas,Residential carbon dioxide emissions,Coal,0.004225
1982,Kansas,Residential carbon dioxide emissions,Petroleum,0.489028
1982,Kansas,Residential carbon dioxide emissions,Natural Gas,4.366462
1982,Kansas,Commercial carbon dioxide emissions,Coal,0.02055
1982,Kansas,Commercial carbon dioxide emissions,Petroleum,0.216919
1982,Kansas,Commercial carbon dioxide emissions,Natural Gas,2.960796
1982,Kansas,Transportation carbon dioxide emissions,Petroleum,15.159765
1982,Kansas,Transportation carbon dioxide emissions,Natural Gas,2.25616
1982,Kansas,Electric Power carbon dioxide emissions,Coal,19.429657
1982,Kansas,Electric Power carbon dioxide emissions,Petroleum,0.253191
1982,Kansas,Electric Power carbon dioxide emissions,Natural Gas,3.095149
1982,Kansas,Industrial carbon dioxide emissions,Coal,0.754633
1982,Kansas,Industrial carbon dioxide emissions,Petroleum,6.058838
1982,Kansas,Industrial carbon dioxide emissions,Natural Gas,8.180546
1982,Kentucky,Residential carbon dioxide emissions,Coal,0.16085
1982,Kentucky,Residential carbon dioxide emissions,Petroleum,0.870134
1982,Kentucky,Residential carbon dioxide emissions,Natural Gas,3.633514
1982,Kentucky,Commercial carbon dioxide emissions,Coal,0.785429
1982,Kentucky,Commercial carbon dioxide emissions,Petroleum,0.406081
1982,Kentucky,Commercial carbon dioxide emissions,Natural Gas,1.895518
1982,Kentucky,Transportation carbon dioxide emissions,Petroleum,21.338498
1982,Kentucky,Transportation carbon dioxide emissions,Natural Gas,1.038503
1982,Kentucky,Electric Power carbon dioxide emissions,Coal,53.038904
1982,Kentucky,Electric Power carbon dioxide emissions,Petroleum,0.127279
1982,Kentucky,Electric Power carbon dioxide emissions,Natural Gas,0.082605
1982,Kentucky,Industrial carbon dioxide emissions,Coal,5.584236
1982,Kentucky,Industrial carbon dioxide emissions,Petroleum,6.158696
1982,Kentucky,Industrial carbon dioxide emissions,Natural Gas,3.332627
1982,Louisiana,Residential carbon dioxide emissions,Coal,0.001056
1982,Louisiana,Residential carbon dioxide emissions,Petroleum,0.242387
1982,Louisiana,Residential carbon dioxide emissions,Natural Gas,3.80339
1982,Louisiana,Commercial carbon dioxide emissions,Coal,0.00509
1982,Louisiana,Commercial carbon dioxide emissions,Petroleum,8.271326
1982,Louisiana,Commercial carbon dioxide emissions,Natural Gas,1.872932
1982,Louisiana,Transportation carbon dioxide emissions,Petroleum,37.246326
1982,Louisiana,Transportation carbon dioxide emissions,Natural Gas,3.458866
1982,Louisiana,Electric Power carbon dioxide emissions,Coal,5.402152
1982,Louisiana,Electric Power carbon dioxide emissions,Petroleum,0.772526
1982,Louisiana,Electric Power carbon dioxide emissions,Natural Gas,20.665764
1982,Louisiana,Industrial carbon dioxide emissions,Coal,0.699139
1982,Louisiana,Industrial carbon dioxide emissions,Petroleum,40.223091
1982,Louisiana,Industrial carbon dioxide emissions,Natural Gas,54.088733
1982,Maine,Residential carbon dioxide emissions,Coal,0.021607
1982,Maine,Residential carbon dioxide emissions,Petroleum,2.298721
1982,Maine,Residential carbon dioxide emissions,Natural Gas,0.031812
1982,Maine,Commercial carbon dioxide emissions,Coal,0.105633
1982,Maine,Commercial carbon dioxide emissions,Petroleum,1.000315
1982,Maine,Commercial carbon dioxide emissions,Natural Gas,0.06479
1982,Maine,Transportation carbon dioxide emissions,Petroleum,6.12436
1982,Maine,Transportation carbon dioxide emissions,Natural Gas,0.00403
1982,Maine,Electric Power carbon dioxide emissions,Petroleum,1.507428
1982,Maine,Industrial carbon dioxide emissions,Coal,0.530912
1982,Maine,Industrial carbon dioxide emissions,Petroleum,5.691847
1982,Maine,Industrial carbon dioxide emissions,Natural Gas,0.043642
1982,Maryland,Residential carbon dioxide emissions,Coal,0.040813
1982,Maryland,Residential carbon dioxide emissions,Petroleum,3.086783
1982,Maryland,Residential carbon dioxide emissions,Natural Gas,3.64311
1982,Maryland,Commercial carbon dioxide emissions,Coal,0.199358
1982,Maryland,Commercial carbon dioxide emissions,Petroleum,1.134313
1982,Maryland,Commercial carbon dioxide emissions,Natural Gas,1.666154
1982,Maryland,Transportation carbon dioxide emissions,Petroleum,22.203261
1982,Maryland,Transportation carbon dioxide emissions,Natural Gas,0.133982
1982,Maryland,Electric Power carbon dioxide emissions,Coal,13.612525
1982,Maryland,Electric Power carbon dioxide emissions,Petroleum,3.127548
1982,Maryland,Electric Power carbon dioxide emissions,Natural Gas,0.050846
1982,Maryland,Industrial carbon dioxide emissions,Coal,6.575344
1982,Maryland,Industrial carbon dioxide emissions,Petroleum,2.800445
1982,Maryland,Industrial carbon dioxide emissions,Natural Gas,2.89981
1982,Massachusetts,Residential carbon dioxide emissions,Coal,0.061267
1982,Massachusetts,Residential carbon dioxide emissions,Petroleum,8.147685
1982,Massachusetts,Residential carbon dioxide emissions,Natural Gas,5.290177
1982,Massachusetts,Commercial carbon dioxide emissions,Coal,0.299229
1982,Massachusetts,Commercial carbon dioxide emissions,Petroleum,4.5181
1982,Massachusetts,Commercial carbon dioxide emissions,Natural Gas,3.320749
1982,Massachusetts,Transportation carbon dioxide emissions,Petroleum,25.629176
1982,Massachusetts,Transportation carbon dioxide emissions,Natural Gas,0.086741
1982,Massachusetts,Electric Power carbon dioxide emissions,Coal,7.962413
1982,Massachusetts,Electric Power carbon dioxide emissions,Petroleum,14.763732
1982,Massachusetts,Electric Power carbon dioxide emissions,Natural Gas,0.849486
1982,Massachusetts,Industrial carbon dioxide emissions,Coal,0.205551
1982,Massachusetts,Industrial carbon dioxide emissions,Petroleum,4.179638
1982,Massachusetts,Industrial carbon dioxide emissions,Natural Gas,0.999702
1982,Michigan,Residential carbon dioxide emissions,Coal,0.092765
1982,Michigan,Residential carbon dioxide emissions,Petroleum,3.804149
1982,Michigan,Residential carbon dioxide emissions,Natural Gas,19.559396
1982,Michigan,Commercial carbon dioxide emissions,Coal,0.452877
1982,Michigan,Commercial carbon dioxide emissions,Petroleum,1.438387
1982,Michigan,Commercial carbon dioxide emissions,Natural Gas,9.28253
1982,Michigan,Transportation carbon dioxide emissions,Petroleum,39.050793
1982,Michigan,Transportation carbon dioxide emissions,Natural Gas,0.730085
1982,Michigan,Electric Power carbon dioxide emissions,Coal,49.58163
1982,Michigan,Electric Power carbon dioxide emissions,Petroleum,1.170806
1982,Michigan,Electric Power carbon dioxide emissions,Natural Gas,0.446694
1982,Michigan,Industrial carbon dioxide emissions,Coal,17.114618
1982,Michigan,Industrial carbon dioxide emissions,Petroleum,5.453601
1982,Michigan,Industrial carbon dioxide emissions,Natural Gas,10.05749
1982,Minnesota,Residential carbon dioxide emissions,Coal,0.048015
1982,Minnesota,Residential carbon dioxide emissions,Petroleum,3.451229
1982,Minnesota,Residential carbon dioxide emissions,Natural Gas,5.737135
1982,Minnesota,Commercial carbon dioxide emissions,Coal,0.234313
1982,Minnesota,Commercial carbon dioxide emissions,Petroleum,0.745695
1982,Minnesota,Commercial carbon dioxide emissions,Natural Gas,3.959852
1982,Minnesota,Transportation carbon dioxide emissions,Petroleum,21.195745
1982,Minnesota,Transportation carbon dioxide emissions,Natural Gas,0.462546
1982,Minnesota,Electric Power carbon dioxide emissions,Coal,18.123085
1982,Minnesota,Electric Power carbon dioxide emissions,Petroleum,0.057382
1982,Minnesota,Electric Power carbon dioxide emissions,Natural Gas,0.173428
1982,Minnesota,Industrial carbon dioxide emissions,Coal,1.80245
1982,Minnesota,Industrial carbon dioxide emissions,Petroleum,5.691103
1982,Minnesota,Industrial carbon dioxide emissions,Natural Gas,3.470142
1982,Mississippi,Residential carbon dioxide emissions,Petroleum,0.450204
1982,Mississippi,Residential carbon dioxide emissions,Natural Gas,1.503647
1982,Mississippi,Commercial carbon dioxide emissions,Petroleum,0.301695
1982,Mississippi,Commercial carbon dioxide emissions,Natural Gas,0.940628
1982,Mississippi,Transportation carbon dioxide emissions,Petroleum,15.375686
1982,Mississippi,Transportation carbon dioxide emissions,Natural Gas,2.023985
1982,Mississippi,Electric Power carbon dioxide emissions,Coal,9.32358
1982,Mississippi,Electric Power carbon dioxide emissions,Petroleum,0.198751
1982,Mississippi,Electric Power carbon dioxide emissions,Natural Gas,4.508079
1982,Mississippi,Industrial carbon dioxide emissions,Coal,0.235762
1982,Mississippi,Industrial carbon dioxide emissions,Petroleum,5.124831
1982,Mississippi,Industrial carbon dioxide emissions,Natural Gas,5.441972
1982,Missouri,Residential carbon dioxide emissions,Coal,0.030826
1982,Missouri,Residential carbon dioxide emissions,Petroleum,1.629357
1982,Missouri,Residential carbon dioxide emissions,Natural Gas,7.33924
1982,Missouri,Commercial carbon dioxide emissions,Coal,0.150575
1982,Missouri,Commercial carbon dioxide emissions,Petroleum,1.069791
1982,Missouri,Commercial carbon dioxide emissions,Natural Gas,3.773274
1982,Missouri,Transportation carbon dioxide emissions,Petroleum,28.512391
1982,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.245695
1982,Missouri,Electric Power carbon dioxide emissions,Coal,46.532201
1982,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.166127
1982,Missouri,Electric Power carbon dioxide emissions,Natural Gas,0.240605
1982,Missouri,Industrial carbon dioxide emissions,Coal,3.080093
1982,Missouri,Industrial carbon dioxide emissions,Petroleum,5.057464
1982,Missouri,Industrial carbon dioxide emissions,Natural Gas,3.331005
1982,Montana,Residential carbon dioxide emissions,Coal,0.002593
1982,Montana,Residential carbon dioxide emissions,Petroleum,0.323094
1982,Montana,Residential carbon dioxide emissions,Natural Gas,1.070368
1982,Montana,Commercial carbon dioxide emissions,Coal,0.012676
1982,Montana,Commercial carbon dioxide emissions,Petroleum,0.166332
1982,Montana,Commercial carbon dioxide emissions,Natural Gas,0.856061
1982,Montana,Transportation carbon dioxide emissions,Petroleum,5.603899
1982,Montana,Transportation carbon dioxide emissions,Natural Gas,0.123643
1982,Montana,Electric Power carbon dioxide emissions,Coal,4.200015
1982,Montana,Electric Power carbon dioxide emissions,Petroleum,0.013164
1982,Montana,Electric Power carbon dioxide emissions,Natural Gas,0.020943
1982,Montana,Industrial carbon dioxide emissions,Coal,0.410061
1982,Montana,Industrial carbon dioxide emissions,Petroleum,2.861854
1982,Montana,Industrial carbon dioxide emissions,Natural Gas,0.695478
1982,Nebraska,Residential carbon dioxide emissions,Coal,0.008451
1982,Nebraska,Residential carbon dioxide emissions,Petroleum,0.548613
1982,Nebraska,Residential carbon dioxide emissions,Natural Gas,2.67242
1982,Nebraska,Commercial carbon dioxide emissions,Coal,0.041389
1982,Nebraska,Commercial carbon dioxide emissions,Petroleum,0.260281
1982,Nebraska,Commercial carbon dioxide emissions,Natural Gas,2.237656
1982,Nebraska,Transportation carbon dioxide emissions,Petroleum,9.199765
1982,Nebraska,Transportation carbon dioxide emissions,Natural Gas,0.270349
1982,Nebraska,Electric Power carbon dioxide emissions,Coal,8.570187
1982,Nebraska,Electric Power carbon dioxide emissions,Petroleum,0.056949
1982,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.080856
1982,Nebraska,Industrial carbon dioxide emissions,Coal,0.579271
1982,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.431266
1982,Nebraska,Industrial carbon dioxide emissions,Natural Gas,1.843947
1982,Nevada,Industrial carbon dioxide emissions,Natural Gas,0.33565
1982,Nevada,Residential carbon dioxide emissions,Coal,0.001921
1982,Nevada,Residential carbon dioxide emissions,Petroleum,0.161283
1982,Nevada,Residential carbon dioxide emissions,Natural Gas,0.907596
1982,Nevada,Commercial carbon dioxide emissions,Coal,0.009219
1982,Nevada,Commercial carbon dioxide emissions,Petroleum,0.106721
1982,Nevada,Commercial carbon dioxide emissions,Natural Gas,0.479778
1982,Nevada,Transportation carbon dioxide emissions,Petroleum,8.047447
1982,Nevada,Transportation carbon dioxide emissions,Natural Gas,0.018398
1982,Nevada,Electric Power carbon dioxide emissions,Coal,13.458251
1982,Nevada,Electric Power carbon dioxide emissions,Petroleum,0.112244
1982,Nevada,Electric Power carbon dioxide emissions,Natural Gas,0.88835
1982,Nevada,Industrial carbon dioxide emissions,Coal,0.460597
1982,Nevada,Industrial carbon dioxide emissions,Petroleum,0.379831
1982,New Hampshire,Residential carbon dioxide emissions,Coal,0.004417
1982,New Hampshire,Residential carbon dioxide emissions,Petroleum,1.604586
1982,New Hampshire,Residential carbon dioxide emissions,Natural Gas,0.244793
1982,New Hampshire,Commercial carbon dioxide emissions,Coal,0.021511
1982,New Hampshire,Commercial carbon dioxide emissions,Petroleum,0.632645
1982,New Hampshire,Commercial carbon dioxide emissions,Natural Gas,0.238696
1982,New Hampshire,Transportation carbon dioxide emissions,Petroleum,3.991026
1982,New Hampshire,Transportation carbon dioxide emissions,Natural Gas,0.004613
1982,New Hampshire,Electric Power carbon dioxide emissions,Coal,2.466859
1982,New Hampshire,Electric Power carbon dioxide emissions,Petroleum,1.230606
1982,New Hampshire,Industrial carbon dioxide emissions,Coal,0.1341
1982,New Hampshire,Industrial carbon dioxide emissions,Petroleum,0.599991
1982,New Hampshire,Industrial carbon dioxide emissions,Natural Gas,0.054438
1982,New Jersey,Residential carbon dioxide emissions,Coal,0.03774
1982,New Jersey,Residential carbon dioxide emissions,Petroleum,8.639355
1982,New Jersey,Residential carbon dioxide emissions,Natural Gas,8.133109
1982,New Jersey,Commercial carbon dioxide emissions,Coal,0.184186
1982,New Jersey,Commercial carbon dioxide emissions,Petroleum,5.4294
1982,New Jersey,Commercial carbon dioxide emissions,Natural Gas,4.302997
1982,New Jersey,Transportation carbon dioxide emissions,Petroleum,51.098052
1982,New Jersey,Transportation carbon dioxide emissions,Natural Gas,0.052331
1982,New Jersey,Electric Power carbon dioxide emissions,Coal,6.889439
1982,New Jersey,Electric Power carbon dioxide emissions,Petroleum,3.9675
1982,New Jersey,Electric Power carbon dioxide emissions,Natural Gas,3.587651
1982,New Jersey,Industrial carbon dioxide emissions,Coal,0.343255
1982,New Jersey,Industrial carbon dioxide emissions,Petroleum,12.684373
1982,New Jersey,Industrial carbon dioxide emissions,Natural Gas,4.262685
1982,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.408941
1982,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.210871
1982,New Mexico,Transportation carbon dioxide emissions,Petroleum,9.887809
1982,New Mexico,Transportation carbon dioxide emissions,Natural Gas,1.944827
